Buy Threshold,Sell Threshold,Risk Reward Ratio,Loss Buffer,Risk Per Trade,Start Date,End Date,Backtest Duration,Total Trades,Total Buys,Total Sells,Initial Balance,Final Balance,Total Returns,Total Returns (%),Annualised Returns (%),Average Returns,Average Returns (%),Average Trade Duration,Number of Winners,Number of Long Winners,Number of Short Winners,Average Winner Returns,Average Winner Returns (%),Number of Losers,Number of Long Losers,Number of Short Losers,Average Loser Returns,Average Loser Returns (%),Win Rate (%),Average Drawdown,Average Drawdown (%),Max Loss Streak,Buy and Hold Returns,Buy and Hold Returns (%),Annualised Buy and Hold Returns (%),Performance vs Buy and Hold (%)
30,100,8,1,2,2011-01-03,2024-08-01,4959,244,244,0,100000,96094.57,-3905.43,-3.91,-0.3,-16.01,-0.02,8,29,29,0,17787.07,15.99,215,215,0,-2417.35,-2.0,11.89,-2281.31,-1.9,23,450086.03,350.09,26.93,-78.65
30,100,8,1,3,2011-01-03,2024-08-01,4959,244,244,0,100000,73212.15,-26787.85,-26.79,-2.06,-109.79,-0.11,8,29,29,0,25395.05,23.99,215,215,0,-3549.97,-3.0,11.89,-3342.63,-2.85,23,450086.03,350.09,26.93,-83.73
30,100,8,1,4,2011-01-03,2024-08-01,4959,244,244,0,100000,48400.89,-51599.11,-51.6,-3.97,-211.47,-0.21,8,29,29,0,30624.82,31.99,215,215,0,-4370.79,-4.0,11.89,-4108.3,-3.8,23,450086.03,350.09,26.93,-89.25
30,100,8,1,5,2011-01-03,2024-08-01,4959,244,244,0,100000,28017.75,-71982.25,-71.98,-5.54,-295.01,-0.3,8,29,29,0,33287.24,39.97,215,215,0,-4824.71,-5.0,11.89,-4527.93,-4.75,23,450086.03,350.09,26.93,-93.78
30,100,8,2,1,2011-01-03,2024-08-01,4959,104,104,0,100000,154302.7,54302.7,54.3,4.18,522.14,0.52,30,17,17,0,9331.56,7.98,87,87,0,-1199.24,-1.0,16.35,-1102.71,-0.92,13,450086.03,350.09,26.93,-65.72
30,100,8,2,2,2011-01-03,2024-08-01,4959,104,104,0,100000,214779.84,114779.84,114.78,8.83,1103.65,1.1,30,17,17,0,20928.9,15.98,87,87,0,-2770.25,-2.0,16.35,-2540.86,-1.84,13,450086.03,350.09,26.93,-52.28
30,100,8,2,3,2011-01-03,2024-08-01,4959,104,104,0,100000,273730.92,173730.92,173.73,13.36,1670.49,1.67,30,17,17,0,33788.94,23.99,87,87,0,-4605.53,-3.0,16.35,-4214.14,-2.76,13,450086.03,350.09,26.93,-39.18
30,100,8,2,4,2011-01-03,2024-08-01,4959,104,104,0,100000,321576.09,221576.09,221.58,17.04,2130.54,2.13,30,17,17,0,46512.26,31.99,87,87,0,-6541.75,-4.0,16.35,-5970.9,-3.69,13,450086.03,350.09,26.93,-28.55
30,100,8,2,5,2011-01-03,2024-08-01,4959,104,104,0,100000,351774.53,251774.53,251.77,19.37,2420.91,2.42,30,17,17,0,57809.08,39.99,87,87,0,-8402.07,-5.0,16.35,-7649.23,-4.61,13,450086.03,350.09,26.93,-21.84
30,100,8,3,1,2011-01-03,2024-08-01,4959,48,48,0,100000,147161.41,47161.41,47.16,3.63,982.53,0.98,83,10,10,0,9169.95,7.98,38,38,0,-1172.05,-1.0,20.83,-1053.83,-0.9,9,450086.03,350.09,26.93,-67.3
30,100,8,3,2,2011-01-03,2024-08-01,4959,48,48,0,100000,204577.22,104577.22,104.58,8.04,2178.69,2.18,83,10,10,0,20779.44,15.98,38,38,0,-2716.24,-2.0,20.83,-2441.25,-1.8,9,450086.03,350.09,26.93,-54.55
30,100,8,3,3,2011-01-03,2024-08-01,4959,48,48,0,100000,269891.61,169891.61,169.89,13.07,3539.41,3.54,83,10,10,0,34607.71,23.98,38,38,0,-4636.46,-3.0,20.83,-4161.9,-2.7,9,450086.03,350.09,26.93,-40.04
30,100,8,3,4,2011-01-03,2024-08-01,4959,48,48,0,100000,340196.05,240196.05,240.2,18.48,5004.08,5.0,83,10,10,0,50243.57,31.98,38,38,0,-6901.04,-4.0,20.83,-6184.07,-3.59,9,450086.03,350.09,26.93,-24.42
30,100,8,3,5,2011-01-03,2024-08-01,4959,48,48,0,100000,411662.56,311662.56,311.66,23.97,6492.97,6.49,83,10,10,0,67100.84,39.99,38,38,0,-9456.47,-5.0,20.83,-8455.54,-4.49,9,450086.03,350.09,26.93,-8.54
30,100,8,4,1,2011-01-03,2024-08-01,4959,32,32,0,100000,158292.41,58292.41,58.29,4.48,1821.64,1.82,140,9,9,0,9666.06,7.96,23,23,0,-1247.92,-1.0,28.12,-1020.34,-0.82,6,450086.03,350.09,26.93,-64.83
30,100,8,4,2,2011-01-03,2024-08-01,4959,32,32,0,100000,238670.03,138670.03,138.67,10.67,4333.44,4.33,140,9,9,0,23382.44,15.98,23,23,0,-3120.52,-2.0,28.12,-2536.78,-1.64,6,450086.03,350.09,26.93,-46.97
30,100,8,4,3,2011-01-03,2024-08-01,4959,32,32,0,100000,343794.79,243794.79,243.79,18.75,7618.59,7.62,140,9,9,0,41851.89,23.98,23,23,0,-5777.05,-3.0,28.12,-4672.17,-2.47,6,450086.03,350.09,26.93,-23.62
30,100,8,4,4,2011-01-03,2024-08-01,4959,32,32,0,100000,475572.15,375572.15,375.57,28.89,11736.63,11.74,140,9,9,0,65705.13,31.98,23,23,0,-9381.48,-4.0,28.12,-7552.0,-3.29,6,450086.03,350.09,26.93,5.66
30,100,8,4,5,2011-01-03,2024-08-01,4959,32,32,0,100000,634736.17,534736.17,534.74,41.13,16710.51,16.71,140,9,9,0,95362.62,39.98,23,23,0,-14066.41,-5.0,28.12,-11277.05,-4.11,6,450086.03,350.09,26.93,41.03
30,100,8,5,1,2011-01-03,2024-08-01,4959,32,32,0,100000,133308.18,33308.18,33.31,2.56,1040.88,1.04,131,7,7,0,8894.12,7.97,25,25,0,-1158.03,-0.99,21.88,-1016.64,-0.88,7,450086.03,350.09,26.93,-70.38
30,100,8,5,2,2011-01-03,2024-08-01,4959,32,32,0,100000,170313.23,70313.23,70.31,5.41,2197.29,2.2,131,7,7,0,19594.7,15.96,25,25,0,-2673.99,-2.0,21.88,-2332.8,-1.76,7,450086.03,350.09,26.93,-62.16
30,100,8,5,3,2011-01-03,2024-08-01,4959,32,32,0,100000,210356.45,110356.45,110.36,8.49,3448.64,3.45,131,7,7,0,32010.71,23.97,25,25,0,-4548.74,-3.0,21.88,-3947.91,-2.64,7,450086.03,350.09,26.93,-53.26
30,100,8,5,4,2011-01-03,2024-08-01,4959,32,32,0,100000,251346.88,151346.88,151.35,11.64,4729.59,4.73,131,7,7,0,45794.08,31.96,25,25,0,-6768.47,-4.0,21.88,-5847.0,-3.53,7,450086.03,350.09,26.93,-44.16
30,100,8,5,5,2011-01-03,2024-08-01,4959,32,32,0,100000,292242.78,192242.78,192.24,14.79,6007.59,6.01,131,7,7,0,60734.4,39.97,25,25,0,-9315.92,-5.0,21.88,-8013.93,-4.41,7,450086.03,350.09,26.93,-35.07
30,100,10,1,1,2011-01-03,2024-08-01,4959,218,218,0,100000,126065.81,26065.81,26.07,2.01,119.57,0.12,10,23,23,0,10851.4,9.99,195,195,0,-1146.24,-1.0,10.55,-1093.29,-0.96,23,450086.03,350.09,26.93,-71.99
30,100,10,1,2,2011-01-03,2024-08-01,4959,218,218,0,100000,128781.69,28781.69,28.78,2.21,132.03,0.13,10,23,23,0,21410.4,19.99,195,195,0,-2377.73,-2.0,10.55,-2260.17,-1.92,23,450086.03,350.09,26.93,-71.39
30,100,10,1,3,2011-01-03,2024-08-01,4959,218,218,0,100000,109819.57,9819.57,9.82,0.76,45.04,0.05,10,23,23,0,29144.72,29.98,195,195,0,-3387.23,-3.0,10.55,-3211.73,-2.87,23,450086.03,350.09,26.93,-75.6
30,100,10,1,4,2011-01-03,2024-08-01,4959,218,218,0,100000,80010.36,-19989.64,-19.99,-1.54,-91.7,-0.09,10,23,23,0,33018.54,39.98,195,195,0,-3997.01,-4.0,10.55,-3782.91,-3.83,23,450086.03,350.09,26.93,-82.22
30,100,10,1,5,2011-01-03,2024-08-01,4959,218,218,0,100000,50736.56,-49263.44,-49.26,-3.79,-225.98,-0.23,10,23,23,0,33428.52,49.97,195,195,0,-4195.48,-5.0,10.55,-3965.07,-4.79,23,450086.03,350.09,26.93,-88.73
30,100,10,2,1,2011-01-03,2024-08-01,4959,79,79,0,100000,177764.08,77764.08,77.76,5.98,984.36,0.98,46,13,13,0,12783.39,9.99,66,66,0,-1339.7,-1.0,16.46,-1211.31,-0.91,15,450086.03,350.09,26.93,-60.5
30,100,10,2,2,2011-01-03,2024-08-01,4959,79,79,0,100000,281800.75,181800.75,181.8,13.98,2301.28,2.3,46,13,13,0,31525.74,19.98,66,66,0,-3455.06,-2.0,16.46,-3113.37,-1.82,15,450086.03,350.09,26.93,-37.39
30,100,10,2,3,2011-01-03,2024-08-01,4959,79,79,0,100000,405662.88,305662.88,305.66,23.51,3869.15,3.87,46,13,13,0,56014.65,29.99,66,66,0,-6401.93,-3.0,16.46,-5753.24,-2.72,15,450086.03,350.09,26.93,-9.87
30,100,10,2,4,2011-01-03,2024-08-01,4959,79,79,0,100000,536172.8,436172.8,436.17,33.55,5521.17,5.52,46,13,13,0,84893.03,39.99,66,66,0,-10112.68,-4.0,16.46,-9065.73,-3.63,15,450086.03,350.09,26.93,19.13
30,100,10,2,5,2011-01-03,2024-08-01,4959,79,79,0,100000,658875.15,558875.15,558.88,42.99,7074.37,7.07,46,13,13,0,116234.35,49.99,66,66,0,-14426.84,-5.0,16.46,-12903.05,-4.54,15,450086.03,350.09,26.93,46.39
30,100,10,3,1,2011-01-03,2024-08-01,4959,57,57,0,100000,145380.86,45380.86,45.38,3.49,796.16,0.8,73,9,9,0,11620.01,9.97,48,48,0,-1233.32,-1.0,15.79,-1134.17,-0.92,13,450086.03,350.09,26.93,-67.7
30,100,10,3,2,2011-01-03,2024-08-01,4959,57,57,0,100000,195515.72,95515.72,95.52,7.35,1675.71,1.68,73,9,9,0,26428.14,19.98,48,48,0,-2965.37,-2.0,15.79,-2718.38,-1.84,13,450086.03,350.09,26.93,-56.56
30,100,10,3,3,2011-01-03,2024-08-01,4959,57,57,0,100000,245687.49,145687.49,145.69,11.21,2555.92,2.56,73,9,9,0,43818.83,29.98,48,48,0,-5180.88,-3.0,15.79,-4733.5,-2.77,13,450086.03,350.09,26.93,-45.41
30,100,10,3,4,2011-01-03,2024-08-01,4959,57,57,0,100000,291135.18,191135.18,191.14,14.7,3353.25,3.35,73,9,9,0,62897.09,39.98,48,48,0,-7811.22,-4.0,15.79,-7112.26,-3.69,13,450086.03,350.09,26.93,-35.32
30,100,10,3,5,2011-01-03,2024-08-01,4959,57,57,0,100000,327648.52,227648.52,227.65,17.51,3993.83,3.99,73,9,9,0,82613.42,49.98,48,48,0,-10747.34,-5.0,15.79,-9751.6,-4.61,13,450086.03,350.09,26.93,-27.2
30,100,10,4,1,2011-01-03,2024-08-01,4959,39,39,0,100000,141123.24,41123.24,41.12,3.16,1054.44,1.05,108,7,7,0,11347.19,9.96,32,32,0,-1197.1,-1.0,17.95,-1057.65,-0.88,8,450086.03,350.09,26.93,-68.65
30,100,10,4,2,2011-01-03,2024-08-01,4959,39,39,0,100000,187562.23,87562.23,87.56,6.74,2245.19,2.25,108,7,7,0,25413.05,19.97,32,32,0,-2822.78,-2.0,17.95,-2486.31,-1.77,8,450086.03,350.09,26.93,-58.33
30,100,10,4,3,2011-01-03,2024-08-01,4959,39,39,0,100000,236656.17,136656.17,136.66,10.51,3504.0,3.5,108,7,7,0,41785.28,29.97,32,32,0,-4870.02,-3.0,17.95,-4277.67,-2.66,8,450086.03,350.09,26.93,-47.42
30,100,10,4,4,2011-01-03,2024-08-01,4959,39,39,0,100000,285427.91,185427.91,185.43,14.26,4754.56,4.75,108,7,7,0,59935.1,39.98,32,32,0,-7316.18,-4.0,17.95,-6410.26,-3.54,8,450086.03,350.09,26.93,-36.58
30,100,10,4,5,2011-01-03,2024-08-01,4959,39,39,0,100000,330867.29,230867.29,230.87,17.76,5919.67,5.92,108,7,7,0,79102.55,49.97,32,32,0,-10089.08,-5.0,17.95,-8820.03,-4.43,8,450086.03,350.09,26.93,-26.49
30,100,10,5,1,2011-01-03,2024-08-01,4959,20,20,0,100000,138553.3,38553.3,38.55,2.97,1927.66,1.93,222,5,5,0,11164.81,9.99,15,15,0,-1151.38,-1.0,25.0,-995.13,-0.86,7,450086.03,350.09,26.93,-69.22
30,100,10,5,2,2011-01-03,2024-08-01,4959,20,20,0,100000,183734.36,83734.36,83.73,6.44,4186.72,4.19,222,5,5,0,24678.48,19.97,15,15,0,-2643.87,-2.0,25.0,-2273.93,-1.73,7,450086.03,350.09,26.93,-59.18
30,100,10,5,3,2011-01-03,2024-08-01,4959,20,20,0,100000,234741.84,134741.84,134.74,10.36,6737.09,6.74,222,5,5,0,40458.51,29.95,15,15,0,-4503.38,-3.0,25.0,-3853.86,-2.6,7,450086.03,350.09,26.93,-47.85
30,100,10,5,4,2011-01-03,2024-08-01,4959,20,20,0,100000,291213.46,191213.46,191.21,14.71,9560.67,9.56,222,5,5,0,58456.62,39.96,15,15,0,-6737.98,-4.0,25.0,-5739.12,-3.47,7,450086.03,350.09,26.93,-35.3
30,100,10,5,5,2011-01-03,2024-08-01,4959,20,20,0,100000,351591.84,251591.84,251.59,19.35,12579.59,12.58,222,5,5,0,78375.01,49.97,15,15,0,-9352.21,-5.0,25.0,-7929.39,-4.34,7,450086.03,350.09,26.93,-21.88
35,75,1,1,1,2011-01-03,2024-08-01,4959,876,736,140,100000,80001.55,-19998.45,-20.0,-1.54,-22.83,-0.02,1,429,386,43,815.65,1.0,447,350,97,-827.55,-1.0,48.97,-694.49,-0.84,8,450086.03,350.09,26.93,-82.23
35,75,1,1,2,2011-01-03,2024-08-01,4959,876,736,140,100000,58585.05,-41414.95,-41.41,-3.19,-47.28,-0.05,1,429,386,43,1293.39,2.0,447,350,97,-1333.96,-2.0,48.97,-1110.18,-1.69,8,450086.03,350.09,26.93,-86.98
35,75,1,1,3,2011-01-03,2024-08-01,4959,876,736,140,100000,39325.24,-60674.76,-60.67,-4.67,-69.26,-0.07,1,429,386,43,1501.29,3.0,447,350,97,-1576.58,-3.0,48.97,-1300.22,-2.53,8,450086.03,350.09,26.93,-91.26
35,75,1,1,4,2011-01-03,2024-08-01,4959,876,736,140,100000,24161.67,-75838.33,-75.84,-5.83,-86.57,-0.09,1,429,386,43,1525.47,4.0,447,350,97,-1633.7,-4.0,48.97,-1334.32,-3.38,8,450086.03,350.09,26.93,-94.63
35,75,1,1,5,2011-01-03,2024-08-01,4959,876,736,140,100000,13597.86,-86402.14,-86.4,-6.65,-98.63,-0.1,1,429,386,43,1449.96,4.99,447,350,97,-1584.86,-4.99,48.97,-1281.5,-4.22,8,450086.03,350.09,26.93,-96.98
35,75,1,2,1,2011-01-03,2024-08-01,4959,470,401,69,100000,69596.93,-30403.07,-30.4,-2.34,-64.69,-0.06,5,218,195,23,844.26,1.0,252,206,46,-851.0,-1.0,46.38,-655.37,-0.77,8,450086.03,350.09,26.93,-84.54
35,75,1,2,2,2011-01-03,2024-08-01,4959,470,401,69,100000,46223.28,-53776.72,-53.78,-4.14,-114.42,-0.11,5,218,195,23,1412.22,2.0,252,206,46,-1435.08,-2.0,46.38,-1100.35,-1.54,8,450086.03,350.09,26.93,-89.73
35,75,1,2,3,2011-01-03,2024-08-01,4959,470,401,69,100000,29282.13,-70717.87,-70.72,-5.44,-150.46,-0.15,5,218,195,23,1753.67,2.99,252,206,46,-1797.69,-3.0,46.38,-1372.15,-2.32,8,450086.03,350.09,26.93,-93.49
35,75,1,2,4,2011-01-03,2024-08-01,4959,470,401,69,100000,17731.11,-82268.89,-82.27,-6.33,-175.04,-0.18,5,218,195,23,1925.86,3.99,252,206,46,-1992.48,-3.99,46.38,-1513.92,-3.09,8,450086.03,350.09,26.93,-96.06
35,75,1,2,5,2011-01-03,2024-08-01,4959,470,401,69,100000,10263.88,-89736.12,-89.74,-6.9,-190.93,-0.19,5,218,195,23,1977.25,4.99,252,206,46,-2066.57,-4.99,46.38,-1562.8,-3.86,8,450086.03,350.09,26.93,-97.72
35,75,1,3,1,2011-01-03,2024-08-01,4959,265,219,46,100000,90297.38,-9702.62,-9.7,-0.75,-36.61,-0.04,13,128,112,16,939.76,1.0,137,107,30,-948.85,-1.0,48.3,-719.09,-0.76,8,450086.03,350.09,26.93,-79.94
35,75,1,3,2,2011-01-03,2024-08-01,4959,265,219,46,100000,79432.61,-20567.39,-20.57,-1.58,-77.61,-0.08,13,128,112,16,1756.79,2.0,137,107,30,-1791.51,-2.0,48.3,-1351.54,-1.52,8,450086.03,350.09,26.93,-82.35
35,75,1,3,3,2011-01-03,2024-08-01,4959,265,219,46,100000,68265.48,-31734.52,-31.73,-2.44,-119.75,-0.12,13,128,112,16,2436.93,3.0,137,107,30,-2508.48,-3.0,48.3,-1884.17,-2.28,8,450086.03,350.09,26.93,-84.83
35,75,1,3,4,2011-01-03,2024-08-01,4959,265,219,46,100000,57035.46,-42964.54,-42.96,-3.3,-162.13,-0.16,13,128,112,16,2971.67,3.99,137,107,30,-3090.06,-4.0,48.3,-2310.16,-3.04,8,450086.03,350.09,26.93,-87.33
35,75,1,3,5,2011-01-03,2024-08-01,4959,265,219,46,100000,46672.99,-53327.01,-53.33,-4.1,-201.23,-0.2,13,128,112,16,3370.71,4.99,137,107,30,-3538.52,-4.99,48.3,-2633.38,-3.8,8,450086.03,350.09,26.93,-89.63
35,75,1,4,1,2011-01-03,2024-08-01,4959,184,146,38,100000,105237.77,5237.77,5.24,0.4,28.47,0.03,21,95,80,15,989.76,1.0,89,66,23,-997.64,-1.0,51.63,-724.51,-0.73,5,450086.03,350.09,26.93,-76.62
35,75,1,4,2,2011-01-03,2024-08-01,4959,184,146,38,100000,109045.4,9045.4,9.05,0.7,49.16,0.05,21,95,80,15,1959.1,2.0,89,66,23,-1989.54,-2.0,51.63,-1441.83,-1.45,5,450086.03,350.09,26.93,-75.77
35,75,1,4,3,2011-01-03,2024-08-01,4959,184,146,38,100000,111071.24,11071.24,11.07,0.85,60.17,0.06,21,95,80,15,2882.36,3.0,89,66,23,-2952.28,-3.0,51.63,-2134.16,-2.18,5,450086.03,350.09,26.93,-75.32
35,75,1,4,4,2011-01-03,2024-08-01,4959,184,146,38,100000,111356.27,11356.27,11.36,0.87,61.72,0.06,21,95,80,15,3740.36,4.0,89,66,23,-3864.92,-3.99,51.63,-2786.29,-2.91,5,450086.03,350.09,26.93,-75.26
35,75,1,4,5,2011-01-03,2024-08-01,4959,184,146,38,100000,109705.36,9705.36,9.71,0.75,52.75,0.05,21,95,80,15,4512.19,4.99,89,66,23,-4707.34,-4.99,51.63,-3382.94,-3.63,5,450086.03,350.09,26.93,-75.63
35,75,1,5,1,2011-01-03,2024-08-01,4959,136,105,31,100000,105551.05,5551.05,5.55,0.43,40.82,0.04,32,71,59,12,994.78,0.99,65,46,19,-1001.2,-0.99,52.21,-720.53,-0.72,4,450086.03,350.09,26.93,-76.55
35,75,1,5,2,2011-01-03,2024-08-01,4959,136,105,31,100000,110269.9,10269.9,10.27,0.79,75.51,0.08,32,71,59,12,1987.42,1.99,65,46,19,-2012.88,-1.99,52.21,-1445.85,-1.44,4,450086.03,350.09,26.93,-75.5
35,75,1,5,3,2011-01-03,2024-08-01,4959,136,105,31,100000,114072.17,14072.17,14.07,1.08,103.47,0.1,32,71,59,12,2961.71,2.99,65,46,19,-3018.61,-2.99,52.21,-2164.17,-2.16,4,450086.03,350.09,26.93,-74.66
35,75,1,5,4,2011-01-03,2024-08-01,4959,136,105,31,100000,116797.82,16797.82,16.8,1.29,123.51,0.12,32,71,59,12,3899.96,3.99,65,46,19,-4001.53,-3.99,52.21,-2863.22,-2.88,4,450086.03,350.09,26.93,-74.05
35,75,1,5,5,2011-01-03,2024-08-01,4959,136,105,31,100000,118148.17,18148.17,18.15,1.4,133.44,0.13,32,71,59,12,4786.22,4.99,65,46,19,-4948.83,-4.99,52.21,-3532.84,-3.6,4,450086.03,350.09,26.93,-73.75
35,75,2,1,1,2011-01-03,2024-08-01,4959,688,567,121,100000,64611.93,-35388.07,-35.39,-2.72,-51.44,-0.05,3,217,194,23,1509.05,2.0,471,373,98,-770.38,-1.0,31.54,-690.49,-0.9,15,450086.03,350.09,26.93,-85.64
35,75,2,1,2,2011-01-03,2024-08-01,4959,688,567,121,100000,36602.87,-63397.13,-63.4,-4.88,-92.15,-0.09,3,217,194,23,2207.92,3.99,471,373,98,-1151.84,-2.0,31.54,-1026.24,-1.8,15,450086.03,350.09,26.93,-91.87
35,75,2,1,3,2011-01-03,2024-08-01,4959,688,567,121,100000,18201.13,-81798.87,-81.8,-6.29,-118.89,-0.12,3,217,194,23,2392.96,5.99,471,373,98,-1276.16,-3.0,31.54,-1131.63,-2.7,15,450086.03,350.09,26.93,-95.96
35,75,2,1,4,2011-01-03,2024-08-01,4959,688,567,121,100000,7987.44,-92012.56,-92.01,-7.08,-133.74,-0.13,3,217,194,23,2333.75,7.98,471,373,98,-1270.56,-3.99,31.54,-1123.28,-3.6,15,450086.03,350.09,26.93,-98.23
35,75,2,1,5,2011-01-03,2024-08-01,4959,688,567,121,100000,3110.3,-96889.7,-96.89,-7.45,-140.83,-0.14,3,217,194,23,2206.44,9.96,471,373,98,-1222.27,-4.98,31.54,-1079.47,-4.5,15,450086.03,350.09,26.93,-99.31
35,75,2,2,1,2011-01-03,2024-08-01,4959,327,264,63,100000,78754.31,-21245.69,-21.25,-1.63,-64.97,-0.06,10,102,89,13,1743.01,1.99,225,175,50,-884.59,-1.0,31.19,-755.09,-0.86,10,450086.03,350.09,26.93,-82.5
35,75,2,2,2,2011-01-03,2024-08-01,4959,327,264,63,100000,58519.05,-41480.95,-41.48,-3.19,-126.85,-0.13,10,102,89,13,2981.78,3.99,225,175,50,-1536.1,-2.0,31.19,-1306.38,-1.71,10,450086.03,350.09,26.93,-87.0
35,75,2,2,3,2011-01-03,2024-08-01,4959,327,264,63,100000,41059.03,-58940.97,-58.94,-4.53,-180.25,-0.18,10,102,89,13,3752.94,5.99,225,175,50,-1963.29,-3.0,31.19,-1663.61,-2.57,10,450086.03,350.09,26.93,-90.88
35,75,2,2,4,2011-01-03,2024-08-01,4959,327,264,63,100000,27256.02,-72743.98,-72.74,-5.6,-222.46,-0.22,10,102,89,13,4135.65,7.99,225,175,50,-2198.13,-4.0,31.19,-1855.7,-3.42,10,450086.03,350.09,26.93,-93.94
35,75,2,2,5,2011-01-03,2024-08-01,4959,327,264,63,100000,17141.12,-82858.88,-82.86,-6.37,-253.39,-0.25,10,102,89,13,4228.7,9.99,225,175,50,-2285.27,-4.99,31.19,-1922.2,-4.28,10,450086.03,350.09,26.93,-96.19
35,75,2,3,1,2011-01-03,2024-08-01,4959,176,133,43,100000,96562.32,-3437.68,-3.44,-0.26,-19.53,-0.02,24,58,48,10,1857.01,1.99,118,85,33,-941.9,-1.0,32.95,-811.53,-0.86,9,450086.03,350.09,26.93,-78.55
35,75,2,3,2,2011-01-03,2024-08-01,4959,176,133,43,100000,90858.31,-9141.69,-9.14,-0.7,-51.94,-0.05,24,58,48,10,3423.46,3.99,118,85,33,-1760.19,-2.0,32.95,-1512.96,-1.72,9,450086.03,350.09,26.93,-79.81
35,75,2,3,3,2011-01-03,2024-08-01,4959,176,133,43,100000,83150.62,-16849.38,-16.85,-1.3,-95.74,-0.1,24,58,48,10,4675.24,5.99,118,85,33,-2440.79,-3.0,32.95,-2092.03,-2.59,9,450086.03,350.09,26.93,-81.53
35,75,2,3,4,2011-01-03,2024-08-01,4959,176,133,43,100000,74120.84,-25879.16,-25.88,-1.99,-147.04,-0.15,24,58,48,10,5605.91,7.99,118,85,33,-2974.76,-3.99,32.95,-2541.69,-3.45,9,450086.03,350.09,26.93,-83.53
35,75,2,3,5,2011-01-03,2024-08-01,4959,176,133,43,100000,64478.24,-35521.76,-35.52,-2.73,-201.83,-0.2,24,58,48,10,6238.66,9.99,118,85,33,-3367.49,-4.99,32.95,-2867.77,-4.31,9,450086.03,350.09,26.93,-85.67
35,75,2,4,1,2011-01-03,2024-08-01,4959,121,86,35,100000,98242.54,-1757.46,-1.76,-0.14,-14.52,-0.01,42,40,34,6,1886.2,1.99,81,52,29,-953.15,-1.0,33.06,-801.96,-0.84,7,450086.03,350.09,26.93,-78.17
35,75,2,4,2,2011-01-03,2024-08-01,4959,121,86,35,100000,94939.01,-5060.99,-5.06,-0.39,-41.83,-0.04,42,40,34,6,3556.74,3.99,81,52,29,-1818.9,-2.0,33.06,-1526.64,-1.68,7,450086.03,350.09,26.93,-78.91
35,75,2,4,3,2011-01-03,2024-08-01,4959,121,86,35,100000,90298.91,-9701.09,-9.7,-0.75,-80.17,-0.08,42,40,34,6,4982.19,5.99,81,52,29,-2580.11,-2.99,33.06,-2160.06,-2.52,7,450086.03,350.09,26.93,-79.94
35,75,2,4,4,2011-01-03,2024-08-01,4959,121,86,35,100000,84682.87,-15317.13,-15.32,-1.18,-126.59,-0.13,42,40,34,6,6162.47,7.99,81,52,29,-3232.29,-3.99,33.06,-2698.84,-3.37,7,450086.03,350.09,26.93,-81.19
35,75,2,4,5,2011-01-03,2024-08-01,4959,121,86,35,100000,78092.87,-21907.13,-21.91,-1.69,-181.05,-0.18,42,40,34,6,7088.48,9.99,81,52,29,-3770.94,-4.99,33.06,-3139.23,-4.21,7,450086.03,350.09,26.93,-82.65
35,75,2,5,1,2011-01-03,2024-08-01,4959,90,62,28,100000,102446.04,2446.04,2.45,0.19,27.18,0.03,60,31,26,5,1940.61,1.99,59,36,23,-978.18,-0.99,34.44,-792.31,-0.81,7,450086.03,350.09,26.93,-77.24
35,75,2,5,2,2011-01-03,2024-08-01,4959,90,62,28,100000,103892.38,3892.38,3.89,0.3,43.25,0.04,60,31,26,5,3789.24,3.99,59,36,23,-1924.99,-1.99,34.44,-1556.17,-1.62,7,450086.03,350.09,26.93,-76.92
35,75,2,5,3,2011-01-03,2024-08-01,4959,90,62,28,100000,104295.38,4295.38,4.3,0.33,47.73,0.05,60,31,26,5,5515.56,5.99,59,36,23,-2825.2,-2.99,34.44,-2279.17,-2.43,7,450086.03,350.09,26.93,-76.83
35,75,2,5,4,2011-01-03,2024-08-01,4959,90,62,28,100000,103560.65,3560.65,3.56,0.27,39.56,0.04,60,31,26,5,7106.09,7.99,59,36,23,-3673.36,-3.99,34.44,-2957.06,-3.24,7,450086.03,350.09,26.93,-76.99
35,75,2,5,5,2011-01-03,2024-08-01,4959,90,62,28,100000,101920.08,1920.08,1.92,0.15,21.33,0.02,60,31,26,5,8550.08,9.99,59,36,23,-4459.87,-4.99,34.44,-3582.79,-4.05,7,450086.03,350.09,26.93,-77.36
35,75,3,1,1,2011-01-03,2024-08-01,4959,576,466,110,100000,52917.76,-47082.24,-47.08,-3.62,-81.74,-0.08,4,130,117,13,1956.49,2.99,446,349,97,-675.84,-1.0,22.57,-634.26,-0.95,22,450086.03,350.09,26.93,-88.24
35,75,3,1,2,2011-01-03,2024-08-01,4959,576,466,110,100000,24082.32,-75917.68,-75.92,-5.84,-131.8,-0.13,4,130,117,13,2467.92,5.99,446,349,97,-889.57,-2.0,22.57,-826.07,-1.89,22,450086.03,350.09,26.93,-94.65
35,75,3,1,3,2011-01-03,2024-08-01,4959,576,466,110,100000,9542.8,-90457.2,-90.46,-6.96,-157.04,-0.16,4,130,117,13,2316.73,8.98,446,349,97,-878.1,-2.99,22.57,-806.37,-2.84,22,450086.03,350.09,26.93,-97.88
